TARGET_ECOREGION,TRAIN_ECOREGION,MODEL,METRIC,TARGET,SCORE
Cascades,Willamette Valley,Lasso,mape,TOPHT,0.14874262718696146
Cascades,Willamette Valley,Lasso,mape,BA,0.2779397874783213
Cascades,Willamette Valley,Lasso,mape,QMD,0.31249383484176524
Cascades,Willamette Valley,Lasso,mape,GS_TPA,0.45230301047074684
Cascades,Willamette Valley,Lasso,mape,ABOVEGROUND_LIVE_CARBON,0.29432843896821265
Cascades,Willamette Valley,Lasso,bias,TOTAL_COVER,1.9195485399847436
Cascades,Willamette Valley,Lasso,bias,TOPHT,2.109113243404356
Cascades,Willamette Valley,Lasso,bias,BA,-1.3900901468692877
Cascades,Willamette Valley,Lasso,bias,QMD,2.5286430162148763
Cascades,Willamette Valley,Lasso,bias,GS_TPA,-13.201076767398172
Cascades,Willamette Valley,Lasso,bias,ABOVEGROUND_LIVE_CARBON,0.47388788741347676
Cascades,Willamette Valley,Lasso,rel_bias,TOTAL_COVER,-0.030565387070325245
Cascades,Willamette Valley,Lasso,rel_bias,TOPHT,-0.02092022969405585
Cascades,Willamette Valley,Lasso,rel_bias,BA,0.006837380070826297
Cascades,Willamette Valley,Lasso,rel_bias,QMD,-0.18896577506435355
Cascades,Willamette Valley,Lasso,rel_bias,GS_TPA,0.07542728029134595
Cascades,Willamette Valley,Lasso,rel_bias,ABOVEGROUND_LIVE_CARBON,-0.008078347911450111
Cascades,Willamette Valley,KNeighborsRegressor,rmse,TOTAL_COVER,19.03129524279174
Cascades,Willamette Valley,KNeighborsRegressor,rmse,TOPHT,18.974573364626746
Cascades,Willamette Valley,KNeighborsRegressor,rmse,BA,88.82195202960176
Cascades,Willamette Valley,KNeighborsRegressor,rmse,QMD,5.157189272488731
Cascades,Willamette Valley,KNeighborsRegressor,rmse,GS_TPA,100.07024950465552
Cascades,Willamette Valley,KNeighborsRegressor,rmse,ABOVEGROUND_LIVE_CARBON,28.265803273832958
Cascades,Willamette Valley,KNeighborsRegressor,nrmse,TOTAL_COVER,0.303039435277939
Cascades,Willamette Valley,KNeighborsRegressor,nrmse,TOPHT,0.18820821232622764
Cascades,Willamette Valley,KNeighborsRegressor,nrmse,BA,0.4368849358632241
Cascades,Willamette Valley,KNeighborsRegressor,nrmse,QMD,0.3853973304180276
Cascades,Willamette Valley,KNeighborsRegressor,nrmse,GS_TPA,0.5717735675057537
Cascades,Willamette Valley,KNeighborsRegressor,nrmse,ABOVEGROUND_LIVE_CARBON,0.4818460207728333
Cascades,Willamette Valley,KNeighborsRegressor,mae,TOTAL_COVER,14.778929188255614
Cascades,Willamette Valley,KNeighborsRegressor,mae,TOPHT,14.604922279792746
Cascades,Willamette Valley,KNeighborsRegressor,mae,BA,67.96286701208982
Cascades,Willamette Valley,KNeighborsRegressor,mae,QMD,3.929897886091859
Cascades,Willamette Valley,KNeighborsRegressor,mae,GS_TPA,73.13903281519862
Cascades,Willamette Valley,KNeighborsRegressor,mae,ABOVEGROUND_LIVE_CARBON,20.54706390328152
Cascades,Willamette Valley,KNeighborsRegressor,mape,TOTAL_COVER,0.2353280897640394
Cascades,Willamette Valley,KNeighborsRegressor,mape,TOPHT,0.14486577698593528
Cascades,Willamette Valley,KNeighborsRegressor,mape,BA,0.33428619971966195
Cascades,Willamette Valley,KNeighborsRegressor,mape,QMD,0.29368170801773924
Cascades,Willamette Valley,KNeighborsRegressor,mape,GS_TPA,0.41789608723540733
Cascades,Willamette Valley,KNeighborsRegressor,mape,ABOVEGROUND_LIVE_CARBON,0.35026497865449724
Cascades,Willamette Valley,KNeighborsRegressor,bias,TOTAL_COVER,1.2867012089810017
Cascades,Willamette Valley,KNeighborsRegressor,bias,TOPHT,0.33031088082901555
Cascades,Willamette Valley,KNeighborsRegressor,bias,BA,-9.966321243523316
Cascades,Willamette Valley,KNeighborsRegressor,bias,QMD,1.5855273033808677
Cascades,Willamette Valley,KNeighborsRegressor,bias,GS_TPA,-7.5
Cascades,Willamette Valley,KNeighborsRegressor,bias,ABOVEGROUND_LIVE_CARBON,-4.316493955094991
Cascades,Willamette Valley,KNeighborsRegressor,rel_bias,TOTAL_COVER,-0.020488421978989056
Cascades,Willamette Valley,KNeighborsRegressor,rel_bias,TOPHT,-0.0032763435149812414
Cascades,Willamette Valley,KNeighborsRegressor,rel_bias,BA,0.04902094040691501
Cascades,Willamette Valley,KNeighborsRegressor,rel_bias,QMD,-0.1184866324933231
Cascades,Willamette Valley,KNeighborsRegressor,rel_bias,GS_TPA,0.04285291360339468
Cascades,Willamette Valley,KNeighborsRegressor,rel_bias,ABOVEGROUND_LIVE_CARBON,0.0735831002502576
Cascades,Willamette Valley,RandomForestRegressor,rmse,TOTAL_COVER,18.57766372609489
Cascades,Willamette Valley,RandomForestRegressor,rmse,TOPHT,16.34222934206772
Cascades,Willamette Valley,RandomForestRegressor,rmse,BA,85.70723915124783
Cascades,Willamette Valley,RandomForestRegressor,rmse,QMD,5.5055168163411885
Cascades,Willamette Valley,RandomForestRegressor,rmse,GS_TPA,101.45559816071527
Cascades,Willamette Valley,RandomForestRegressor,rmse,ABOVEGROUND_LIVE_CARBON,26.854263146599365
Cascades,Willamette Valley,RandomForestRegressor,nrmse,TOTAL_COVER,0.2958161624060542
Cascades,Willamette Valley,RandomForestRegressor,nrmse,TOPHT,0.16209807255164563
Cascades,Willamette Valley,RandomForestRegressor,nrmse,BA,0.42156472385484006
Cascades,Willamette Valley,RandomForestRegressor,nrmse,QMD,0.41142788668012553
Cascades,Willamette Valley,RandomForestRegressor,nrmse,GS_TPA,0.5796890643415813
Cascades,Willamette Valley,RandomForestRegressor,nrmse,ABOVEGROUND_LIVE_CARBON,0.4577835525358761
Cascades,Willamette Valley,RandomForestRegressor,mae,TOTAL_COVER,14.512452504317787
Cascades,Willamette Valley,RandomForestRegressor,mae,TOPHT,12.412055267702936
Cascades,Willamette Valley,RandomForestRegressor,mae,BA,64.50899481865285
Cascades,Willamette Valley,RandomForestRegressor,mae,QMD,4.244572921219983
Cascades,Willamette Valley,RandomForestRegressor,mae,GS_TPA,70.80008981001727
Cascades,Willamette Valley,RandomForestRegressor,mae,ABOVEGROUND_LIVE_CARBON,18.619986183074268
Cascades,Willamette Valley,RandomForestRegressor,mape,TOTAL_COVER,0.23108492382157195
Cascades,Willamette Valley,RandomForestRegressor,mape,TOPHT,0.12311479622428177
Cascades,Willamette Valley,RandomForestRegressor,mape,BA,0.31729777853289726
Cascades,Willamette Valley,RandomForestRegressor,mape,QMD,0.31719740854370687
Cascades,Willamette Valley,RandomForestRegressor,mape,GS_TPA,0.40453201756550056
Cascades,Willamette Valley,RandomForestRegressor,mape,ABOVEGROUND_LIVE_CARBON,0.3174141616369793
Cascades,Willamette Valley,RandomForestRegressor,bias,TOTAL_COVER,-1.255720207253886
Cascades,Willamette Valley,RandomForestRegressor,bias,TOPHT,-0.5313022452504318
Cascades,Willamette Valley,RandomForestRegressor,bias,BA,-18.124642487046632
Cascades,Willamette Valley,RandomForestRegressor,bias,QMD,2.6653725945938778
Cascades,Willamette Valley,RandomForestRegressor,bias,GS_TPA,-30.1380103626943
Cascades,Willamette Valley,RandomForestRegressor,bias,ABOVEGROUND_LIVE_CARBON,-5.859910189982728
Cascades,Willamette Valley,RandomForestRegressor,rel_bias,TOTAL_COVER,0.019995104779715087
Cascades,Willamette Valley,RandomForestRegressor,rel_bias,TOPHT,0.005269970705634454
Cascades,Willamette Valley,RandomForestRegressor,rel_bias,BA,0.08914894448456016
Cascades,Willamette Valley,RandomForestRegressor,rel_bias,QMD,-0.1991835917300235
Cascades,Willamette Valley,RandomForestRegressor,rel_bias,GS_TPA,0.17220020723343366
Cascades,Willamette Valley,RandomForestRegressor,rel_bias,ABOVEGROUND_LIVE_CARBON,0.09989365523332841
Cascades,Willamette Valley,HistGradientBoostingRegressor,rmse,TOTAL_COVER,19.46596103726755
Cascades,Willamette Valley,HistGradientBoostingRegressor,rmse,TOPHT,16.39677572225941
Cascades,Willamette Valley,HistGradientBoostingRegressor,rmse,BA,95.49769450532446
Cascades,Willamette Valley,HistGradientBoostingRegressor,rmse,QMD,6.118242777551072
Cascades,Willamette Valley,HistGradientBoostingRegressor,rmse,GS_TPA,105.25957585876576
Cascades,Willamette Valley,HistGradientBoostingRegressor,rmse,ABOVEGROUND_LIVE_CARBON,28.37512053377113
Cascades,Willamette Valley,HistGradientBoostingRegressor,nrmse,TOTAL_COVER,0.3099607128479707
Cascades,Willamette Valley,HistGradientBoostingRegressor,nrmse,TOPHT,0.1626391164269131
Cascades,Willamette Valley,HistGradientBoostingRegressor,nrmse,BA,0.46972063983844764
Cascades,Willamette Valley,HistGradientBoostingRegressor,nrmse,QMD,0.4572169662060263
Cascades,Willamette Valley,HistGradientBoostingRegressor,nrmse,GS_TPA,0.6014239346940877
Cascades,Willamette Valley,HistGradientBoostingRegressor,nrmse,ABOVEGROUND_LIVE_CARBON,0.4837095477418956
Cascades,Willamette Valley,HistGradientBoostingRegressor,mae,TOTAL_COVER,14.940694008969533
Cascades,Willamette Valley,HistGradientBoostingRegressor,mae,TOPHT,12.574342577944032
Cascades,Willamette Valley,HistGradientBoostingRegressor,mae,BA,71.44936272623134
Cascades,Willamette Valley,HistGradientBoostingRegressor,mae,QMD,4.69401523256774
Cascades,Willamette Valley,HistGradientBoostingRegressor,mae,GS_TPA,73.59805369376403
Cascades,Willamette Valley,HistGradientBoostingRegressor,mae,ABOVEGROUND_LIVE_CARBON,19.64275061420581
Cascades,Willamette Valley,HistGradientBoostingRegressor,mape,TOTAL_COVER,0.2379039060335889
Cascades,Willamette Valley,HistGradientBoostingRegressor,mape,TOPHT,0.12472451908638574
Cascades,Willamette Valley,HistGradientBoostingRegressor,mape,BA,0.3514350848956203
Cascades,Willamette Valley,HistGradientBoostingRegressor,mape,QMD,0.3507842826757755
Cascades,Willamette Valley,HistGradientBoostingRegressor,mape,GS_TPA,0.4205188048422497
Cascades,Willamette Valley,HistGradientBoostingRegressor,mape,ABOVEGROUND_LIVE_CARBON,0.3348491860923057
Cascades,Willamette Valley,HistGradientBoostingRegressor,bias,TOTAL_COVER,-1.5507412681317634
Cascades,Willamette Valley,HistGradientBoostingRegressor,bias,TOPHT,-0.27439160336405843
Cascades,Willamette Valley,HistGradientBoostingRegressor,bias,BA,-15.699598663113035
Cascades,Willamette Valley,HistGradientBoostingRegressor,bias,QMD,2.9857852374349187
Cascades,Willamette Valley,HistGradientBoostingRegressor,bias,GS_TPA,-41.12079121501991
Cascades,Willamette Valley,HistGradientBoostingRegressor,bias,ABOVEGROUND_LIVE_CARBON,-5.551409490495447
Cascades,Willamette Valley,HistGradientBoostingRegressor,rel_bias,TOTAL_COVER,0.024692789017333783
Cascades,Willamette Valley,HistGradientBoostingRegressor,rel_bias,TOPHT,0.002721681913689374
Cascades,Willamette Valley,HistGradientBoostingRegressor,rel_bias,BA,0.07722097970473132
Cascades,Willamette Valley,HistGradientBoostingRegressor,rel_bias,QMD,-0.22312806432129817
Cascades,Willamette Valley,HistGradientBoostingRegressor,rel_bias,GS_TPA,0.23495276176539726
Cascades,Willamette Valley,HistGradientBoostingRegressor,rel_bias,ABOVEGROUND_LIVE_CARBON,0.09463465611649828
Coast Range,Blue Mountains,ElasticNet,rmse,TOTAL_COVER,38.936026749489805
Coast Range,Blue Mountains,ElasticNet,rmse,TOPHT,35.75827764294265
Coast Range,Blue Mountains,ElasticNet,rmse,BA,114.87092161000193
Coast Range,Blue Mountains,ElasticNet,rmse,QMD,9.167296511527214
Coast Range,Blue Mountains,ElasticNet,rmse,GS_TPA,317.8846058046807
Coast Range,Blue Mountains,ElasticNet,rmse,ABOVEGROUND_LIVE_CARBON,29.6011652189493
Coast Range,Blue Mountains,ElasticNet,nrmse,TOTAL_COVER,0.5654818317130612
Coast Range,Blue Mountains,ElasticNet,nrmse,TOPHT,0.3517907405957682
Coast Range,Blue Mountains,ElasticNet,nrmse,BA,0.5565575735080219
Coast Range,Blue Mountains,ElasticNet,nrmse,QMD,0.6236683188701226
Coast Range,Blue Mountains,ElasticNet,nrmse,GS_TPA,1.95949244406006
Coast Range,Blue Mountains,ElasticNet,nrmse,ABOVEGROUND_LIVE_CARBON,0.5104293564206189
Coast Range,Blue Mountains,ElasticNet,mae,TOTAL_COVER,31.599711408704163
Coast Range,Blue Mountains,ElasticNet,mae,TOPHT,29.83303496452515
Coast Range,Blue Mountains,ElasticNet,mae,BA,79.43862360452783
Coast Range,Blue Mountains,ElasticNet,mae,QMD,6.920199966545264
Coast Range,Blue Mountains,ElasticNet,mae,GS_TPA,265.47488006464886
Coast Range,Blue Mountains,ElasticNet,mae,ABOVEGROUND_LIVE_CARBON,18.26249365001127
Coast Range,Blue Mountains,ElasticNet,mape,TOTAL_COVER,0.45893390211501983
Coast Range,Blue Mountains,ElasticNet,mape,TOPHT,0.2934980697108902
Coast Range,Blue Mountains,ElasticNet,mape,BA,0.38488563490643646
Coast Range,Blue Mountains,ElasticNet,mape,QMD,0.4707941402302651
Coast Range,Blue Mountains,ElasticNet,mape,GS_TPA,1.6364303652189327
Coast Range,Blue Mountains,ElasticNet,mape,ABOVEGROUND_LIVE_CARBON,0.3149103358418999
Coast Range,Blue Mountains,ElasticNet,bias,TOTAL_COVER,-10.752570304635652
Coast Range,Blue Mountains,ElasticNet,bias,TOPHT,12.826106572382365
Coast Range,Blue Mountains,ElasticNet,bias,BA,-61.67879342980493
Coast Range,Blue Mountains,ElasticNet,bias,QMD,-0.32791376758181207
Coast Range,Blue Mountains,ElasticNet,bias,GS_TPA,-260.78880599569345
Coast Range,Blue Mountains,ElasticNet,bias,ABOVEGROUND_LIVE_CARBON,-9.980050156211734
Coast Range,Blue Mountains,ElasticNet,rel_bias,TOTAL_COVER,0.15616342136318545
Coast Range,Blue Mountains,ElasticNet,rel_bias,TOPHT,-0.12618352525570153
Coast Range,Blue Mountains,ElasticNet,rel_bias,BA,0.2988380273011216
Coast Range,Blue Mountains,ElasticNet,rel_bias,QMD,0.022308586605108822
Coast Range,Blue Mountains,ElasticNet,rel_bias,GS_TPA,1.607544642026455
Coast Range,Blue Mountains,ElasticNet,rel_bias,ABOVEGROUND_LIVE_CARBON,0.17209155587630848
Coast Range,Blue Mountains,Lasso,rmse,TOTAL_COVER,42.7591071876768
Coast Range,Blue Mountains,Lasso,rmse,TOPHT,34.19332611594774
Coast Range,Blue Mountains,Lasso,rmse,BA,128.77080562146935
Coast Range,Blue Mountains,Lasso,rmse,QMD,8.317056973880359
Coast Range,Blue Mountains,Lasso,rmse,GS_TPA,524.68091181221
Coast Range,Blue Mountains,Lasso,rmse,ABOVEGROUND_LIVE_CARBON,30.00692501724
Coast Range,Blue Mountains,Lasso,nrmse,TOTAL_COVER,0.6210057952361415
Coast Range,Blue Mountains,Lasso,nrmse,TOPHT,0.33639471223625705
Coast Range,Blue Mountains,Lasso,nrmse,BA,0.6239034745336098
Coast Range,Blue Mountains,Lasso,nrmse,QMD,0.5658249337004216
Coast Range,Blue Mountains,Lasso,nrmse,GS_TPA,3.2342185291925505
Coast Range,Blue Mountains,Lasso,nrmse,ABOVEGROUND_LIVE_CARBON,0.517426098311384
Coast Range,Blue Mountains,Lasso,mae,TOTAL_COVER,36.77745753561959
Coast Range,Blue Mountains,Lasso,mae,TOPHT,28.528288432257533
Coast Range,Blue Mountains,Lasso,mae,BA,93.22111822328984
Coast Range,Blue Mountains,Lasso,mae,QMD,6.723821473213921
Coast Range,Blue Mountains,Lasso,mae,GS_TPA,430.34533143118324
Coast Range,Blue Mountains,Lasso,mae,ABOVEGROUND_LIVE_CARBON,19.177884653614043
Coast Range,Blue Mountains,Lasso,mape,TOTAL_COVER,0.5341321595754246
Coast Range,Blue Mountains,Lasso,mape,TOPHT,0.28066194394836275
Coast Range,Blue Mountains,Lasso,mape,BA,0.4516627761915783
Coast Range,Blue Mountains,Lasso,mape,QMD,0.4574341442222597
Coast Range,Blue Mountains,Lasso,mape,GS_TPA,2.6527186591541114
Coast Range,Blue Mountains,Lasso,mape,ABOVEGROUND_LIVE_CARBON,0.3306949320693174
Coast Range,Blue Mountains,Lasso,bias,TOTAL_COVER,-27.679288192311255
Coast Range,Blue Mountains,Lasso,bias,TOPHT,14.40659716888749
Coast Range,Blue Mountains,Lasso,bias,BA,-80.17279934764383
Coast Range,Blue Mountains,Lasso,bias,QMD,1.9728349019780578
Coast Range,Blue Mountains,Lasso,bias,GS_TPA,-426.41262639455965
Coast Range,Blue Mountains,Lasso,bias,ABOVEGROUND_LIVE_CARBON,-9.950374635396345
Coast Range,Blue Mountains,Lasso,rel_bias,TOTAL_COVER,0.4019961946350104
Coast Range,Blue Mountains,Lasso,rel_bias,TOPHT,-0.1417324273309367
Coast Range,Blue Mountains,Lasso,rel_bias,BA,0.38844276724584925
Coast Range,Blue Mountains,Lasso,rel_bias,QMD,-0.13421564636616978
Coast Range,Blue Mountains,Lasso,rel_bias,GS_TPA,2.6284768252833772
Coast Range,Blue Mountains,Lasso,rel_bias,ABOVEGROUND_LIVE_CARBON,0.17157984436498092
Coast Range,Blue Mountains,KNeighborsRegressor,rmse,TOTAL_COVER,23.786473424861278
Coast Range,Blue Mountains,KNeighborsRegressor,rmse,TOPHT,34.66064895200404
Coast Range,Blue Mountains,KNeighborsRegressor,rmse,BA,125.23978641158094
Coast Range,Blue Mountains,KNeighborsRegressor,rmse,QMD,6.596433986636801
Coast Range,Blue Mountains,KNeighborsRegressor,rmse,GS_TPA,99.29240997087476
Coast Range,Blue Mountains,KNeighborsRegressor,rmse,ABOVEGROUND_LIVE_CARBON,44.02456759925366
Coast Range,Blue Mountains,KNeighborsRegressor,nrmse,TOTAL_COVER,0.3454594545259002
Coast Range,Blue Mountains,KNeighborsRegressor,nrmse,TOPHT,0.3409922448197652
Coast Range,Blue Mountains,KNeighborsRegressor,nrmse,BA,0.6067954418311492
Coast Range,Blue Mountains,KNeighborsRegressor,nrmse,QMD,0.44876773537437925
Coast Range,Blue Mountains,KNeighborsRegressor,nrmse,GS_TPA,0.6120545743255933
Coast Range,Blue Mountains,KNeighborsRegressor,nrmse,ABOVEGROUND_LIVE_CARBON,0.7591401061468317
Coast Range,Blue Mountains,KNeighborsRegressor,mae,TOTAL_COVER,20.401673640167363
Coast Range,Blue Mountains,KNeighborsRegressor,mae,TOPHT,25.659414225941422
Coast Range,Blue Mountains,KNeighborsRegressor,mae,BA,80.69790794979079
Coast Range,Blue Mountains,KNeighborsRegressor,mae,QMD,4.8659148699160175
Coast Range,Blue Mountains,KNeighborsRegressor,mae,GS_TPA,71.90585774058577
Coast Range,Blue Mountains,KNeighborsRegressor,mae,ABOVEGROUND_LIVE_CARBON,26.800627615062762
Coast Range,Blue Mountains,KNeighborsRegressor,mape,TOTAL_COVER,0.29630079756931255
Coast Range,Blue Mountains,KNeighborsRegressor,mape,TOPHT,0.25243789491016116
Coast Range,Blue Mountains,KNeighborsRegressor,mape,BA,0.39098695480300427
Coast Range,Blue Mountains,KNeighborsRegressor,mape,QMD,0.33103728486034206
Coast Range,Blue Mountains,KNeighborsRegressor,mape,GS_TPA,0.44323940937520145
Coast Range,Blue Mountains,KNeighborsRegressor,mape,ABOVEGROUND_LIVE_CARBON,0.46213812882163025
Coast Range,Blue Mountains,KNeighborsRegressor,bias,TOTAL_COVER,-18.102510460251047
Coast Range,Blue Mountains,KNeighborsRegressor,bias,TOPHT,-18.56694560669456
Coast Range,Blue Mountains,KNeighborsRegressor,bias,BA,-59.34518828451883
Coast Range,Blue Mountains,KNeighborsRegressor,bias,QMD,-0.7024365970699074
Coast Range,Blue Mountains,KNeighborsRegressor,bias,GS_TPA,-13.297489539748955
Coast Range,Blue Mountains,KNeighborsRegressor,bias,ABOVEGROUND_LIVE_CARBON,-20.990585774058577
Coast Range,Blue Mountains,KNeighborsRegressor,rel_bias,TOTAL_COVER,0.2629092290163312
Coast Range,Blue Mountains,KNeighborsRegressor,rel_bias,TOPHT,0.18266202893778172
Coast Range,Blue Mountains,KNeighborsRegressor,rel_bias,BA,0.2875315486990279
Coast Range,Blue Mountains,KNeighborsRegressor,rel_bias,QMD,0.04778807482190365
Coast Range,Blue Mountains,KNeighborsRegressor,rel_bias,GS_TPA,0.08196788961248308
Coast Range,Blue Mountains,KNeighborsRegressor,rel_bias,ABOVEGROUND_LIVE_CARBON,0.3619523457369095
Coast Range,Blue Mountains,RandomForestRegressor,rmse,TOTAL_COVER,24.630449425249815
Coast Range,Blue Mountains,RandomForestRegressor,rmse,TOPHT,37.91631334556547
Coast Range,Blue Mountains,RandomForestRegressor,rmse,BA,135.9779429937767
Coast Range,Blue Mountains,RandomForestRegressor,rmse,QMD,6.373053065736695
Coast Range,Blue Mountains,RandomForestRegressor,rmse,GS_TPA,91.58428697375423
Coast Range,Blue Mountains,RandomForestRegressor,rmse,ABOVEGROUND_LIVE_CARBON,45.054542135143365
Coast Range,Blue Mountains,RandomForestRegressor,nrmse,TOTAL_COVER,0.3577168196056031
Coast Range,Blue Mountains,RandomForestRegressor,nrmse,TOPHT,0.3730215444291744
Coast Range,Blue Mountains,RandomForestRegressor,nrmse,BA,0.6588225544160603
Coast Range,Blue Mountains,RandomForestRegressor,nrmse,QMD,0.4335707137409839
Coast Range,Blue Mountains,RandomForestRegressor,nrmse,GS_TPA,0.5645404497189311
Coast Range,Blue Mountains,RandomForestRegressor,nrmse,ABOVEGROUND_LIVE_CARBON,0.7769005299543128
Coast Range,Blue Mountains,RandomForestRegressor,mae,TOTAL_COVER,21.412498344850174
Coast Range,Blue Mountains,RandomForestRegressor,mae,TOPHT,27.923068680826358
Coast Range,Blue Mountains,RandomForestRegressor,mae,BA,90.46953249815039
Coast Range,Blue Mountains,RandomForestRegressor,mae,QMD,4.644856829646163
Coast Range,Blue Mountains,RandomForestRegressor,mae,GS_TPA,66.54003600959405
Coast Range,Blue Mountains,RandomForestRegressor,mae,ABOVEGROUND_LIVE_CARBON,27.93587128845991
Coast Range,Blue Mountains,RandomForestRegressor,mape,TOTAL_COVER,0.31098136601104087
Coast Range,Blue Mountains,RandomForestRegressor,mape,TOPHT,0.27470777840646676
Coast Range,Blue Mountains,RandomForestRegressor,mape,BA,0.43833115272221823
Coast Range,Blue Mountains,RandomForestRegressor,mape,QMD,0.3159982931385769
Coast Range,Blue Mountains,RandomForestRegressor,mape,GS_TPA,0.41016361096893356
Coast Range,Blue Mountains,RandomForestRegressor,mape,ABOVEGROUND_LIVE_CARBON,0.4817137669192056
Coast Range,Blue Mountains,RandomForestRegressor,bias,TOTAL_COVER,-19.19887551622018
Coast Range,Blue Mountains,RandomForestRegressor,bias,TOPHT,-23.17254215193016
Coast Range,Blue Mountains,RandomForestRegressor,bias,BA,-71.79508977056186
Coast Range,Blue Mountains,RandomForestRegressor,bias,QMD,-0.6347904327866373
Coast Range,Blue Mountains,RandomForestRegressor,bias,GS_TPA,-1.6515384848488504
Coast Range,Blue Mountains,RandomForestRegressor,bias,ABOVEGROUND_LIVE_CARBON,-21.923824877246766
Coast Range,Blue Mountains,RandomForestRegressor,rel_bias,TOTAL_COVER,0.27883213055080125
Coast Range,Blue Mountains,RandomForestRegressor,rel_bias,TOPHT,0.22797199145085345
Coast Range,Blue Mountains,RandomForestRegressor,rel_bias,BA,0.34785218393351275
Coast Range,Blue Mountains,RandomForestRegressor,rel_bias,QMD,0.04318597980910355
Coast Range,Blue Mountains,RandomForestRegressor,rel_bias,GS_TPA,0.010180351998939331
Coast Range,Blue Mountains,RandomForestRegressor,rel_bias,ABOVEGROUND_LIVE_CARBON,0.3780447066728217
Coast Range,Blue Mountains,HistGradientBoostingRegressor,rmse,TOTAL_COVER,26.599114129558668
Coast Range,Blue Mountains,HistGradientBoostingRegressor,rmse,TOPHT,45.997830334794685
Coast Range,Blue Mountains,HistGradientBoostingRegressor,rmse,BA,130.0525169564355
Coast Range,Blue Mountains,HistGradientBoostingRegressor,rmse,QMD,7.047935611971487
Coast Range,Blue Mountains,HistGradientBoostingRegressor,rmse,GS_TPA,96.43274840539664
Coast Range,Blue Mountains,HistGradientBoostingRegressor,rmse,ABOVEGROUND_LIVE_CARBON,44.753258790215
Coast Range,Blue Mountains,HistGradientBoostingRegressor,nrmse,TOTAL_COVER,0.3863084406814749
Coast Range,Blue Mountains,HistGradientBoostingRegressor,nrmse,TOPHT,0.45252769053516084
Coast Range,Blue Mountains,HistGradientBoostingRegressor,nrmse,BA,0.6301134547490413
Coast Range,Blue Mountains,HistGradientBoostingRegressor,nrmse,QMD,0.47948423497549236
Coast Range,Blue Mountains,HistGradientBoostingRegressor,nrmse,GS_TPA,0.5944271550426151
Coast Range,Blue Mountains,HistGradientBoostingRegressor,nrmse,ABOVEGROUND_LIVE_CARBON,0.7717053336600267
Coast Range,Blue Mountains,HistGradientBoostingRegressor,mae,TOTAL_COVER,22.951190103322894
Coast Range,Blue Mountains,HistGradientBoostingRegressor,mae,TOPHT,34.5041022068505
Coast Range,Blue Mountains,HistGradientBoostingRegressor,mae,BA,86.16923236897955
Coast Range,Blue Mountains,HistGradientBoostingRegressor,mae,QMD,5.046710364093486
Coast Range,Blue Mountains,HistGradientBoostingRegressor,mae,GS_TPA,68.1985841466835
Coast Range,Blue Mountains,HistGradientBoostingRegressor,mae,ABOVEGROUND_LIVE_CARBON,27.743530787798328
Coast Range,Blue Mountains,HistGradientBoostingRegressor,mape,TOTAL_COVER,0.33332833632778863
Coast Range,Blue Mountains,HistGradientBoostingRegressor,mape,TOPHT,0.33945213441608946
Coast Range,Blue Mountains,HistGradientBoostingRegressor,mape,BA,0.41749590066971654
Coast Range,Blue Mountains,HistGradientBoostingRegressor,mape,QMD,0.3433371403053112
Coast Range,Blue Mountains,HistGradientBoostingRegressor,mape,GS_TPA,0.4203871716050643
Coast Range,Blue Mountains,HistGradientBoostingRegressor,mape,ABOVEGROUND_LIVE_CARBON,0.4783971326840281
Coast Range,Blue Mountains,HistGradientBoostingRegressor,bias,TOTAL_COVER,-21.233133843114672
Coast Range,Blue Mountains,HistGradientBoostingRegressor,bias,TOPHT,-28.540515495829375
Coast Range,Blue Mountains,HistGradientBoostingRegressor,bias,BA,-66.79540749309949
Coast Range,Blue Mountains,HistGradientBoostingRegressor,bias,QMD,-1.487984703965384
Coast Range,Blue Mountains,HistGradientBoostingRegressor,bias,GS_TPA,-15.850282231959255
Coast Range,Blue Mountains,HistGradientBoostingRegressor,bias,ABOVEGROUND_LIVE_CARBON,-20.67405477889667
Coast Range,Blue Mountains,HistGradientBoostingRegressor,rel_bias,TOTAL_COVER,0.30837639124979305
Coast Range,Blue Mountains,HistGradientBoostingRegressor,rel_bias,TOPHT,0.2807822340750909
Coast Range,Blue Mountains,HistGradientBoostingRegressor,rel_bias,BA,0.32362837691903823
Coast Range,Blue Mountains,HistGradientBoostingRegressor,rel_bias,QMD,0.10123038102450857
Coast Range,Blue Mountains,HistGradientBoostingRegressor,rel_bias,GS_TPA,0.0977037192195051
Coast Range,Blue Mountains,HistGradientBoostingRegressor,rel_bias,ABOVEGROUND_LIVE_CARBON,0.35649422572870654
Coast Range,Cascades,ElasticNet,rmse,TOTAL_COVER,14.523209031975133
Coast Range,Cascades,ElasticNet,rmse,TOPHT,16.606424603754828
Coast Range,Cascades,ElasticNet,rmse,BA,83.4978101209297
Coast Range,Cascades,ElasticNet,rmse,QMD,4.554208723995926
Coast Range,Cascades,ElasticNet,rmse,GS_TPA,91.18373808098954
Coast Range,Cascades,ElasticNet,rmse,ABOVEGROUND_LIVE_CARBON,25.727620948171772
Coast Range,Cascades,ElasticNet,nrmse,TOTAL_COVER,0.21092575517764112
Coast Range,Cascades,ElasticNet,nrmse,TOPHT,0.1633743791671601
Coast Range,Cascades,ElasticNet,nrmse,BA,0.40455267480061624
